Unnamed: 0,ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,User,EDUCATION_TYPE
11185,5066925,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,26,48,4.0,0,391500.0,Working,5066925,Secondary / secondary special
11186,5066926,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,21,48,4.0,0,391500.0,Working,5066926,Secondary / secondary special
11187,5066927,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,29,48,4.0,0,391500.0,Working,5066927,Secondary / secondary special
11188,5066928,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,55,48,4.0,0,391500.0,Working,5066928,Secondary / secondary special
11189,5066929,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,36,48,4.0,0,391500.0,Working,5066929,Secondary / secondary special
11190,5066930,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,22,48,4.0,0,391500.0,Working,5066930,Secondary / secondary special
11191,5066931,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,55,48,4.0,0,391500.0,Working,5066931,Secondary / secondary special
11192,5066932,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,3,48,4.0,0,391500.0,Working,5066932,Secondary / secondary special
11193,5066935,F,N,Y,1,Married,Rented apartment,1,0,0,0,3.0,20,40,12.0,0,135000.0,Working,5066935,Secondary / secondary special
11194,5066936,F,N,Y,1,Married,Rented apartment,1,0,0,0,3.0,32,40,12.0,0,135000.0,Working,5066936,Secondary / secondary special
11195,5066937,F,N,Y,1,Married,Rented apartment,1,0,0,0,3.0,7,40,12.0,0,135000.0,Working,5066937,Secondary / secondary special
11196,5090152,F,N,Y,1,Married,Rented apartment,1,0,0,0,3.0,40,40,12.0,0,135000.0,Working,5090152,Secondary / secondary special
11197,5066961,F,Y,N,0,Married,House / apartment,1,0,0,0,2.0,36,48,14.0,0,427500.0,State servant,5066961,Higher education
11198,5066962,F,Y,N,0,Married,House / apartment,1,0,0,0,2.0,8,48,14.0,0,427500.0,State servant,5066962,Higher education
11199,5066965,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,32,48,2.0,0,119250.0,Working,5066965,Secondary / secondary special
11200,5066966,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,42,48,2.0,0,119250.0,Working,5066966,Secondary / secondary special
11201,5066967,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,30,48,2.0,0,119250.0,Working,5066967,Secondary / secondary special
11202,5066968,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,51,48,2.0,0,119250.0,Working,5066968,Secondary / secondary special
11203,5066969,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,38,48,2.0,0,119250.0,Working,5066969,Secondary / secondary special
11204,5066971,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,54,48,2.0,0,119250.0,Working,5066971,Secondary / secondary special
11205,5066973,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,6,48,2.0,0,119250.0,Working,5066973,Secondary / secondary special
11206,5066974,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,25,48,2.0,0,119250.0,Working,5066974,Secondary / secondary special
11207,5066975,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,53,48,2.0,0,119250.0,Working,5066975,Secondary / secondary special
11208,5066977,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,10,48,2.0,0,119250.0,Working,5066977,Secondary / secondary special
11209,5066978,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,4,48,2.0,0,119250.0,Working,5066978,Secondary / secondary special
11210,5066979,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,48,48,2.0,0,119250.0,Working,5066979,Secondary / secondary special
11211,5066980,M,Y,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,53,48,2.0,0,119250.0,Working,5066980,Secondary / secondary special
11212,5066983,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,17,49,1.0,0,180000.0,Working,5066983,Secondary / secondary special
11213,5066984,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,27,49,1.0,0,180000.0,Working,5066984,Secondary / secondary special
11214,5066985,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,2,49,1.0,0,180000.0,Working,5066985,Secondary / secondary special
11215,5066986,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,17,49,1.0,0,180000.0,Working,5066986,Secondary / secondary special
11216,5090153,M,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,9,49,1.0,0,180000.0,Working,5090153,Secondary / secondary special
11217,5066988,F,Y,Y,0,Married,House / apartment,1,0,0,1,2.0,46,58,4.0,0,225000.0,Working,5066988,Secondary / secondary special
11218,5066993,F,Y,Y,0,Married,House / apartment,1,0,0,1,2.0,45,58,4.0,0,225000.0,Working,5066993,Secondary / secondary special
11219,5066994,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,9,30,1.0,0,225000.0,Working,5066994,Higher education
11220,5066995,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,22,30,1.0,0,225000.0,Working,5066995,Higher education
11221,5066996,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,15,30,1.0,0,225000.0,Working,5066996,Higher education
11222,5066997,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,40,30,1.0,0,225000.0,Working,5066997,Higher education
11223,5090154,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,17,30,1.0,0,225000.0,Working,5090154,Higher education
11224,5067000,F,N,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,28,25,1.0,0,135000.0,Commercial associate,5067000,Higher education
11225,5067001,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,30,51,33.0,0,202500.0,Working,5067001,Secondary / secondary special
11226,5067002,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,38,51,33.0,0,202500.0,Working,5067002,Secondary / secondary special
11227,5067003,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,41,51,33.0,0,202500.0,Working,5067003,Secondary / secondary special
11228,5067004,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,40,51,33.0,0,202500.0,Working,5067004,Secondary / secondary special
11229,5067005,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,43,51,33.0,0,202500.0,Working,5067005,Secondary / secondary special
11230,5067006,M,N,Y,1,Civil marriage,House / apartment,1,0,0,0,3.0,11,56,15.0,0,157500.0,Working,5067006,Secondary / secondary special
11231,5067016,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,27,27,1.0,0,225000.0,Working,5067016,Secondary / secondary special
11232,5067017,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,0,27,1.0,0,225000.0,Working,5067017,Secondary / secondary special
11233,5067018,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,53,47,3.0,0,247500.0,Working,5067018,Secondary / secondary special
11234,5067019,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,53,47,3.0,0,247500.0,Working,5067019,Secondary / secondary special
11235,5067020,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,20,47,3.0,0,247500.0,Working,5067020,Secondary / secondary special
11236,5067021,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,24,47,3.0,0,247500.0,Working,5067021,Secondary / secondary special
11237,5067022,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,41,47,3.0,0,247500.0,Working,5067022,Secondary / secondary special
11238,5067023,F,Y,Y,1,Civil marriage,House / apartment,1,0,0,1,3.0,47,47,3.0,0,247500.0,Working,5067023,Secondary / secondary special
11239,5067024,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,37,37,5.0,0,135000.0,Working,5067024,Secondary / secondary special
11240,5067025,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,33,37,5.0,0,135000.0,Working,5067025,Secondary / secondary special
11241,5067026,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,37,37,5.0,0,135000.0,Working,5067026,Secondary / secondary special
11242,5067027,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,23,37,5.0,0,135000.0,Working,5067027,Secondary / secondary special
11243,5067028,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,30,37,5.0,0,135000.0,Working,5067028,Secondary / secondary special
11244,5067032,M,N,Y,0,Married,House / apartment,1,0,0,1,2.0,44,54,25.0,0,292500.0,Working,5067032,Secondary / secondary special
11245,5067033,M,N,Y,0,Married,House / apartment,1,0,0,1,2.0,34,54,25.0,0,292500.0,Working,5067033,Secondary / secondary special
11246,5067035,M,N,Y,0,Married,House / apartment,1,0,0,1,2.0,44,54,25.0,0,292500.0,Working,5067035,Secondary / secondary special
11247,5067038,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,47,51,8.0,0,225000.0,Working,5067038,Secondary / secondary special
11248,5067039,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,20,51,8.0,0,225000.0,Working,5067039,Secondary / secondary special
11249,5067044,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,5,45,4.0,0,189000.0,Working,5067044,Secondary / secondary special
11250,5067045,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,22,45,4.0,0,189000.0,Working,5067045,Secondary / secondary special
11251,5067048,M,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,23,48,10.0,0,270000.0,Commercial associate,5067048,Secondary / secondary special
11252,5067050,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,32,29,10.0,0,72000.0,Working,5067050,Secondary / secondary special
11253,5067051,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,32,29,10.0,0,72000.0,Working,5067051,Secondary / secondary special
11254,5067052,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,9,29,10.0,0,72000.0,Working,5067052,Secondary / secondary special
11255,5067054,F,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,30,42,8.0,0,144000.0,Working,5067054,Secondary / secondary special
11256,5067055,F,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,39,42,8.0,0,144000.0,Working,5067055,Secondary / secondary special
11257,5067056,F,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,48,42,8.0,0,144000.0,Working,5067056,Secondary / secondary special
11258,5067057,F,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,34,42,8.0,0,144000.0,Working,5067057,Secondary / secondary special
11259,5067059,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,41,41,13.0,0,450000.0,Working,5067059,Secondary / secondary special
11260,5067060,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,15,41,13.0,0,450000.0,Working,5067060,Secondary / secondary special
11261,5067061,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,41,41,13.0,0,450000.0,Working,5067061,Secondary / secondary special
11262,5067062,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,22,41,13.0,0,450000.0,Working,5067062,Secondary / secondary special
11263,5067063,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,4,41,13.0,0,450000.0,Working,5067063,Secondary / secondary special
11264,5067064,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,8,41,13.0,0,450000.0,Working,5067064,Secondary / secondary special
11265,5067065,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,8,41,13.0,0,450000.0,Working,5067065,Secondary / secondary special
11266,5067066,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,31,41,13.0,0,450000.0,Working,5067066,Secondary / secondary special
11267,5067067,F,Y,Y,2,Married,House / apartment,1,0,0,0,4.0,56,41,13.0,0,450000.0,Working,5067067,Secondary / secondary special
11268,5067070,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,13,51,7.0,0,171000.0,State servant,5067070,Lower secondary
11269,5067071,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,5,51,7.0,0,171000.0,State servant,5067071,Lower secondary
11270,5067073,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,16,51,7.0,0,171000.0,State servant,5067073,Lower secondary
11271,5067074,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,13,51,7.0,0,171000.0,State servant,5067074,Lower secondary
11272,5067075,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,1,51,7.0,0,171000.0,State servant,5067075,Lower secondary
11273,5067076,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,25,51,7.0,0,171000.0,State servant,5067076,Lower secondary
11274,5067077,F,N,Y,0,Widow,House / apartment,1,0,1,0,1.0,29,51,7.0,0,171000.0,State servant,5067077,Lower secondary
11275,5067079,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,3,48,20.0,0,225000.0,State servant,5067079,Secondary / secondary special
11276,5067080,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,19,48,20.0,0,225000.0,State servant,5067080,Secondary / secondary special
11277,5067081,F,N,N,1,Civil marriage,House / apartment,1,1,1,0,3.0,8,48,20.0,0,225000.0,State servant,5067081,Secondary / secondary special
11278,5067083,M,Y,Y,1,Single / not married,House / apartment,1,0,0,0,2.0,10,34,8.0,0,180000.0,Commercial associate,5067083,Secondary / secondary special
11279,5067084,M,Y,Y,1,Single / not married,House / apartment,1,0,0,0,2.0,31,34,8.0,0,180000.0,Commercial associate,5067084,Secondary / secondary special
11280,5067085,M,Y,Y,1,Single / not married,House / apartment,1,0,0,0,2.0,54,34,8.0,0,180000.0,Commercial associate,5067085,Secondary / secondary special
11281,5067086,M,Y,Y,1,Single / not married,House / apartment,1,0,0,0,2.0,27,34,8.0,0,180000.0,Commercial associate,5067086,Secondary / secondary special
11282,5067087,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,26,37,13.0,0,180000.0,Working,5067087,Secondary / secondary special
11283,5067088,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,16,37,13.0,0,180000.0,Working,5067088,Secondary / secondary special
11284,5067089,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,19,37,13.0,0,180000.0,Working,5067089,Secondary / secondary special
11285,5067090,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,29,37,13.0,0,180000.0,Working,5067090,Secondary / secondary special
11286,5067092,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,49,40,5.0,0,202500.0,Working,5067092,Higher education
11287,5067095,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,13,40,5.0,0,202500.0,Working,5067095,Higher education
11288,5067096,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,3,40,5.0,0,202500.0,Working,5067096,Higher education
11289,5067097,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,21,40,5.0,0,202500.0,Working,5067097,Higher education
11290,5067098,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,30,40,5.0,0,202500.0,Working,5067098,Higher education
11291,5067099,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,8,60,4.0,0,121500.0,Working,5067099,Secondary / secondary special
11292,5067100,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,3,60,4.0,0,121500.0,Working,5067100,Secondary / secondary special
11293,5067101,F,N,N,0,Single / not married,Municipal apartment,1,0,0,0,1.0,8,46,12.0,0,180000.0,Commercial associate,5067101,Secondary / secondary special
11294,5067102,F,N,N,0,Single / not married,Municipal apartment,1,0,0,0,1.0,33,46,12.0,0,180000.0,Commercial associate,5067102,Secondary / secondary special
11295,5067103,F,N,N,0,Single / not married,Municipal apartment,1,0,0,0,1.0,27,46,12.0,0,180000.0,Commercial associate,5067103,Secondary / secondary special
11296,5067106,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,42,47,13.0,0,202500.0,Working,5067106,Secondary / secondary special
11297,5067107,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,4,53,1.0,0,225000.0,Working,5067107,Secondary / secondary special
11298,5067124,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,23,38,11.0,0,112500.0,Working,5067124,Secondary / secondary special
11299,5067125,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,20,38,11.0,0,112500.0,Working,5067125,Secondary / secondary special
11300,5067126,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,9,38,11.0,0,112500.0,Working,5067126,Secondary / secondary special
11301,5067127,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,32,38,11.0,0,112500.0,Working,5067127,Secondary / secondary special
11302,5067129,M,N,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,50,53,1.0,0,180000.0,Commercial associate,5067129,Higher education
11303,5067131,M,N,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,0,53,1.0,0,180000.0,Commercial associate,5067131,Higher education
11304,5067132,M,N,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,32,53,1.0,0,180000.0,Commercial associate,5067132,Higher education
11305,5067133,M,N,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,39,53,1.0,0,180000.0,Commercial associate,5067133,Higher education
11306,5067134,M,N,N,0,Civil marriage,House / apartment,1,0,0,1,2.0,50,53,1.0,0,180000.0,Commercial associate,5067134,Higher education
11307,5067142,F,N,N,0,Single / not married,With parents,1,0,0,1,1.0,40,28,6.0,0,247500.0,Working,5067142,Higher education
11308,5067143,F,N,N,0,Single / not married,With parents,1,0,0,1,1.0,21,28,6.0,0,247500.0,Working,5067143,Higher education
11309,5067144,F,N,N,0,Single / not married,With parents,1,0,0,1,1.0,27,28,6.0,0,247500.0,Working,5067144,Higher education
11310,5067145,F,N,N,0,Single / not married,With parents,1,0,0,1,1.0,28,28,6.0,0,247500.0,Working,5067145,Higher education
11311,5067155,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,47,32,10.0,0,157500.0,Working,5067155,Secondary / secondary special
11312,5067157,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,2,32,10.0,0,157500.0,Working,5067157,Secondary / secondary special
11313,5067158,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,22,32,10.0,0,157500.0,Working,5067158,Secondary / secondary special
11314,5067160,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,47,32,10.0,0,157500.0,Working,5067160,Secondary / secondary special
11315,5067161,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,42,32,10.0,0,157500.0,Working,5067161,Secondary / secondary special
11316,5067162,M,Y,N,0,Single / not married,House / apartment,1,1,0,1,1.0,25,32,10.0,0,157500.0,Working,5067162,Secondary / secondary special
11317,5067159,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,37,53,6.0,0,202500.0,Commercial associate,5067159,Secondary / secondary special
11318,5067163,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,34,57,3.0,0,122400.0,Working,5067163,Secondary / secondary special
11319,5067164,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,52,57,3.0,0,122400.0,Working,5067164,Secondary / secondary special
11320,5067165,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,16,57,3.0,0,122400.0,Working,5067165,Secondary / secondary special
11321,5067166,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,22,57,3.0,0,122400.0,Working,5067166,Secondary / secondary special
11322,5067167,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,22,57,3.0,0,122400.0,Working,5067167,Secondary / secondary special
11323,5067168,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,22,57,3.0,0,122400.0,Working,5067168,Secondary / secondary special
11324,5067169,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,34,57,3.0,0,122400.0,Working,5067169,Secondary / secondary special
11325,5067170,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,7,57,3.0,0,122400.0,Working,5067170,Secondary / secondary special
11326,5067171,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,13,57,3.0,0,122400.0,Working,5067171,Secondary / secondary special
11327,5067172,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,17,57,3.0,0,122400.0,Working,5067172,Secondary / secondary special
11328,5067173,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,24,57,3.0,0,122400.0,Working,5067173,Secondary / secondary special
11329,5067174,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,11,57,3.0,0,122400.0,Working,5067174,Secondary / secondary special
11330,5067175,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,15,57,3.0,0,122400.0,Working,5067175,Secondary / secondary special
11331,5067177,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,39,57,3.0,0,122400.0,Working,5067177,Secondary / secondary special
11332,5067178,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,19,57,3.0,0,122400.0,Working,5067178,Secondary / secondary special
11333,5067179,F,N,N,0,Married,House / apartment,1,1,0,1,2.0,20,57,3.0,0,122400.0,Working,5067179,Secondary / secondary special
